"서비스 id","시설코드","시군구 코드","시군구명","읍면동 코드","읍면동명","관리기관","전화번호","경도","위도","세부위치","운영시간","운영요일","안심귀갓길 id","안심귀갓길 명","비고","데이터 기준일자","이미지명"
"1130510400_11_S01","401","1130500000","서울특별시 강북구","1130510400","우이동","서울특별시 강북구 여성가족과","02-901-6693","127.01225","37.65301","서울특별시 강북구 삼양로 561","0000_2400","501","1130510400_11","강북안심11","솔밭근린공원 개방화장실","20221118","1130510400_11_S01_401.jpeg"
"1130510300_10_S01","402","1130500000","서울특별시 강북구","1130510300","수유동","강북경찰서","1566-0112","127.0134","37.6473","서울특별시 강북구 4.19로1길 16","0000_2400","501","1130510300_10","강북안심10","CU 수유행복점","20221118","1130510300_10_S01_402.jpeg"
"1130510300_09_S01","402","1130500000","서울특별시 강북구","1130510300","수유동","강북경찰서","1566-0112","127.022415","37.645252","서울특별시 강북구 노해로27길 21","0000_2400","501","1130510300_09","강북안심09","GS25 수유광산점","20221118","1130510300_09_S01_402.jpeg"
"1130510300_08_S01","402","1130500000","서울특별시 강북구","1130510300","수유동","강북경찰서","1566-0112","127.021736","37.633553","서울특별시 강북구 도봉로77길 25","0000_2400","501","1130510300_08","강북안심08","세븐일레븐 수유본점","20221118","1130510300_08_S01_402.jpeg"
"1130510300_08_S02","402","1130500000","서울특별시 강북구","1130510300","수유동","강북경찰서","1566-0112","127.023735","37.633537","서울특별시 강북구 도봉로 282","0000_2400","501","1130510300_08","강북안심08","세븐일레븐 수유으뜸점","20221118","1130510300_08_S02_402.jpeg"
"1130510100_07_S01","401","1130500000","서울특별시 강북구","1130510300","수유동","서울특별시 강북구 여성가족과","02-901-6693","127.017555","37.63005","서울특별시 강북구 삼양로 299","0000_2400","501","1130510100_07","강북안심07","수유1동 주민센터","20221118","1130510100_07_S01_401.jpeg"
"1130510100_04_S01","401","1130500000","서울특별시 강북구","1130510100","미아동","서울특별시 강북구 여성가족과","02-901-6693","127.03021","37.614017","서울특별시 강북구 도봉로 50(미아동 66-1)","0000_2400","501","1130510100_04","강북안심04","미아사거리역 1번출구","20221118","1130510100_04_S01_401.jpeg"
"1130510300_03_S01","402","1130500000","서울특별시 강북구","1130510100","미아동","강북경찰서","1566-0112","127.02574","37.62603","서울특별시 강북구 솔매로 124","0000_2400","501","1130510300_03","강북안심03","씨스페이스 미아3점","20221118","1130510300_03_S01_402.jpeg"
"1130510100_02_S01","402","1130500000","서울특별시 강북구","1130510100","미아동","강북경찰서","1566-0112","127.02437","37.633034","서울특별시 강북구 도봉로76길 11","0000_2400","501","1130510100_02","강북안심02","세븐일레븐 수유제일점 B","20221118","1130510100_02_S01_402.jpeg"
"1174010800_09_S04","401","1174000000","서울특별시 강동구","1174010800","성내동","성내1동 주민센터","02-3425-7760","127.12246","37.53048","서울특별시 강동구 성내로 13","0000_2400","501","1174010800_09","강동안심09","성내1동 주민센터","20221118","1174010800_09_S04_401.jpeg"
"1174010800_09_S02","402","1174000000","서울특별시 강동구","1174010800","성내동","성내지구대","02-3449-7834","127.12545","37.534718","서울특별시 강동구 천호옛12길 18","0000_2400","501","1174010800_09","강동안심09","CU 성내새빛점","20221118","1174010800_09_S02_402.jpeg"
"1174010700_06_S01","402","1174000000","서울특별시 강동구","1174010700","암사동","암사지구대","02-3449-7824","127.13203","37.552162","서울특별시 강동구 고덕로20마길 29","0000_2400","501","1174010700_06","강동안심06","GS25 강동암사","20221118","1174010700_06_S01_402.jpeg"
"1174010700_06_S02","402","1174000000","서울특별시 강동구","1174010700","암사동","암사지구대","02-3449-7824","127.13285","37.548927","서울특별시 강동구 구천면로47가길 33","0000_2400","501","1174010700_06","강동안심06","GS25 암사햇살","20221118","1174010700_06_S02_402.jpeg"
"1174010700_06_S04","401","1174000000","서울특별시 강동구","1174010700","암사동","강동구립암사도서관","02-429-0476","127.13337","37.552834","서울특별시 강동구 고덕로20길 42","0000_2400","501","1174010700_06","강동안심06","강동구립암사도서관","20221118","1174010700_06_S04_401.jpeg"
"1174010500_05_S01","402","1174000000","서울특별시 강동구","1174010500","길동","길동지구대","02-3449-7814","127.13931","37.536808","서울특별시 강동구 양재대로1465","0000_2400","501","1174010500_05","강동안심05","CU 길동마루","20221118","1174010500_05_S01_402.jpeg"
"1174010500_03_S01","402","1174000000","서울특별시 강동구","1174010500","길동","길동지구대","02-3449-7814","127.13874","37.53823","서울특별시 강동구 양재대로113길 22","0000_2400","501","1174010500_03","강동안심03","세븐일레븐 강동길동점","20221118","1174010500_03_S01_402.jpeg"
"1174010900_02_S01","402","1174000000","서울특별시 강동구","1174010900","천호동","천호지구대","02-3449-7804","127.130356","37.542324","서울특별시 강동구 구천면로33길 11","0000_2400","501","1174010900_02","강동안심02","CU 천호고분","20221118","1174010900_02_S01_402.jpeg"
"1174010100_14_S01","402","1174000000","서울특별시 강동구","1174010500","길동","길동지구대","02-3449-7814","127.147575","37.54333","서울특별시 강동구 명일로275","0000_2400","501","1174010100_14","강동안심14","GS25 길동삼익","20221118","1174010100_14_S01_402.jpeg"
"1174010100_14_S02","402","1174000000","서울특별시 강동구","1174010100","명일동","명일파출소","02-3449-7844","127.14546","37.54451","서울특별시 강동구 양재대로128길 47","0000_2400","501","1174010100_14","강동안심14","세븐일레븐 명일삼익점","20221118","1174010100_14_S02_402.jpeg"
"1174010100_14_S03","401","1174000000","서울특별시 강동구","1174010900","천호동","강동구민회관","02-488-5542","127.14122","37.54573","서울특별시 강동구 상암로 168","0000_2400","501","1174010100_14","강동안심14","강동구민회관","20221118","1174010100_14_S03_401.jpeg"
"1174010900_01_S01","402","1174000000","서울특별시 강동구","1174010900","천호동","천호지구대","02-3449-7804","127.123314","37.539745","서울특별시 강동구 올림픽로 651","0000_2400","501","1174010900_01","강동안심01","GS25 천호역","20221118","1174010900_01_S01_402.jpeg"
"1174010900_01_S02","402","1174000000","서울특별시 강동구","1174010900","천호동","천호지구대","02-3449-7804","127.12354","37.540306","서울특별시 강동구 올림픽로659","0000_2400","501","1174010900_01","강동안심01","세븐일레븐 천호쌍용점","20221118","1174010900_01_S02_402.jpeg"
"1174010900_01_S04","401","1174000000","서울특별시 강동구","1174010900","천호동","2001아울렛천호점","02-426-2001","127.125534","37.54159","서울특별시 강동구 구천면로 189","0000_2400","501","1174010900_01","강동안심01","2001아울렛천호점","20221118","1174010900_01_S04_401.jpeg"
"1174010900_01_S03","402","1174000000","서울특별시 강동구","1174010900","천호동","천호지구대","02-3449-7804","127.124084","37.53986","서울특별시 강동구 올림픽로 654","0000_2400","501","1174010900_01","강동안심01","세븐일레븐 천호역점","20221118","1174010900_01_S03_402.jpeg"
"1174010900_01_S05","401","1174000000","서울특별시 강동구","1174010900","천호동","강동구립해공도서관","02-478-9656","127.12556","37.544033","서울특별시 강동구 올림픽로 702","0000_2400","501","1174010900_01","강동안심01","강동구립해공도서관","20221118","1174010900_01_S05_401.jpeg"
"1168010800_05_S01","402","1168000000","서울특별시 강남구","1168010100","역삼동","강남경찰서","02-557-7000","127.04081","37.507004","서울특별시 강남구 언주로104길 6","0000_2400","501","1168010800_05","강남안심05","CU 역삼사랑점","20221118","1168010800_05_S01_402.jpeg"
"1168010800_05_S06","402","1168000000","서울특별시 강남구","1168010100","역삼동","강남경찰서","02-557-7000","127.0401","37.507828","서울특별시 강남구 언주로108길 6 (역삼1동 688-1)","0000_2400","501","1168010800_05","강남안심05","GS25 역삼제일점","20221118","1168010800_05_S06_402.jpeg"
"1168010800_05_S07","402","1168000000","서울특별시 강남구","1168010100","역삼동","강남경찰서","02-557-7000","127.03544","37.505604","서울특별시 강남구 봉은사로30길 28","0000_2400","501","1168010800_05","강남안심05","미니스톱 역삼충현점","20221118","1168010800_05_S07_402.jpeg"
"1168010800_05_S02","402","1168000000","서울특별시 강남구","1168010100","역삼동","강남경찰서","02-557-7000","127.04152","37.504333","서울특별시 강남구 언주로517","0000_2400","501","1168010800_05","강남안심05","세븐일레븐 KT강남점","20221118","1168010800_05_S02_402.jpeg"
"1168010800_05_S03","402","1168000000","서울특별시 강남구","1168010100","역삼동","강남경찰서","02-557-7000","127.03964","37.50492","서울특별시 강남구 테헤란로37길 41 (역삼1동 673-18)","0000_2400","501","1168010800_05","강남안심05","GS25 역삼프라임점","20221118","1168010800_05_S03_402.jpeg"
"1168010800_05_S04","402","1168000000","서울특별시 강남구","1168010100","역삼동","강남경찰서","02-557-7000","127.034134","37.504307","서울특별시 강남구 테헤란로25길 59","0000_2400","501","1168010800_05","강남안심05","CU 역삼하나점","20221118","1168010800_05_S04_402.jpeg"
"1168010800_05_S05","402","1168000000","서울특별시 강남구","1168010100","역삼동","강남경찰서","02-557-7000","127.03364","37.505405","서울특별시 강남구 봉은사로26길 26 (역삼동 608-12)","0000_2400","501","1168010800_05","강남안심05","GS25 역삼소망점","20221118","1168010800_05_S05_402.jpeg"
"1168010800_03_S01","402","1165000000","서울특별시 서초구","1165010700","반포동","서초경찰서","02-532-0112","127.02277","37.50635","서울특별시 서초구 사평대로57길 44","0000_2400","501","1168010800_03","강남안심03","세븐일레븐 서초반포점","20221118","1168010800_03_S01_402.jpeg"
"1168010500_20_S01","402","1168000000","서울특별시 강남구","1168010500","삼성동","강남경찰서","02-557-7000","127.055756","37.51082","서울특별시 강남구 삼성로104길 12","0000_2400","501","1168010500_20","강남안심20","미니스톱 삼성베스트점","20221118","1168010500_20_S01_402.jpeg"
"1168010500_20_S02","402","1168000000","서울특별시 강남구","1168010500","삼성동","강남경찰서","02-557-7000","127.051544","37.51074","서울특별시 강남구 삼성로107길 31, 1층 (삼성동 123-4)","0000_2400","501","1168010500_20","강남안심20","GS25 삼성그린점","20221118","1168010500_20_S02_402.jpeg"
"1168010800_19_S04","402","1168000000","서울특별시 강남구","1168010800","논현동","강남경찰서","02-557-7000","127.028305","37.505917","서울특별시 강남구 봉은사로 129","0000_2400","501","1168010800_19","강남안심19","세븐일레븐 거평타운점 B","20221118","1168010800_19_S04_402.jpeg"
"1168010800_19_S05","402","1168000000","서울특별시 강남구","1168010800","논현동","강남경찰서","02-557-7000","127.0321","37.510532","서울특별시 강남구 논현로 639","0000_2400","501","1168010800_19","강남안심19","미니스톱 논현힐탑점","20221118","1168010800_19_S05_402.jpeg"
"1168010800_19_S03","402","1168000000","서울특별시 강남구","1168010800","논현동","강남경찰서","02-557-7000","127.02899","37.50674","서울특별시 강남구 봉은사로11길 12","0000_2400","501","1168010800_19","강남안심19","GS25 논현이편한점","20221118","1168010800_19_S03_402.jpeg"
"1168010800_19_S01","402","1168000000","서울특별시 강남구","1168010100","역삼동","강남경찰서","02-557-7000","127.02673","37.501926","서울특별시 강남구 강남대로102길 11","0000_2400","501","1168010800_19","강남안심19","세븐일레븐 역삼8호점","20221118","1168010800_19_S01_402.jpeg"
"1168010100_18_S01","402","1168000000","서울특별시 강남구","1168010800","논현동","강남경찰서","02-557-7000","127.04268","37.510155","서울특별시 강남구 봉은사로 327","0000_2400","501","1168010100_18","강남안심18","미니스톱 논현삼릉역점","20221118","1168010100_18_S01_402.jpeg"
"1168010700_17_S01","402","1168000000","서울특별시 강남구","1168010700","신사동","강남경찰서","02-557-7000","127.02899","37.526314","서울특별시 강남구 압구정로30길 18","0000_2400","501","1168010700_17","강남안심17","미니스톱 신사증권점","20221118","1168010700_17_S01_402.jpeg"
"1168010700_17_S02","402","1168000000","서울특별시 강남구","1168010700","신사동","강남경찰서","02-557-7000","127.030106","37.527206","서울특별시 강남구 논현로176길 20","0000_2400","501","1168010700_17","강남안심17","CU 신사현대점","20221118","1168010700_17_S02_402.jpeg"
"1168010700_15_S01","402","1168000000","서울특별시 강남구","1168010700","신사동","강남경찰서","02-557-7000","127.02443","37.52052","서울특별시 강남구 논현로153길 46(신사동 555-13)","0000_2400","501","1168010700_15","강남안심15","GS25 신사초롱점","20221118","1168010700_15_S01_402.jpeg"
"1168010500_11_S01","402","1168000000","서울특별시 강남구","1168010500","삼성동","강남경찰서","02-557-7000","127.044716","37.510822","서울특별시 강남구 봉은사로 409","0000_2400","501","1168010500_11","강남안심11","CU 선정릉역점","20221118","1168010500_11_S01_402.jpeg"
